round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
100,5.15954065322876,0.659217894077301,0.04978039860725403,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
100,5.25914192199707,0.6573556661605835,0.02702702395617962,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.075931072235107,0.6610800623893738,0.09458240121603012,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.5714888572692871,0.7281191945075989,0.5215460658073425,0.6003393530845642,0.6926407217979431,0.4459016025066376,0.5,0.2,24,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.5757986307144165,0.7113593816757202,0.46927306056022644,0.5949304699897766,0.6969696879386902,0.4615384340286255,0.5,0.2,24,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5860854983329773,0.7206704020500183,0.49788013100624084,0.5842198729515076,0.6926407217979431,0.3349875807762146,0.5,0.2,24,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5636782050132751,0.7243947982788086,0.510437548160553,0.6114408373832703,0.7056276798248291,0.47692304849624634,0.5,0.2,24,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,4.70446252822876,0.5996275544166565,0.25014570355415344,4.751103401184082,0.6580086350440979,0.12222221493721008,0.5,0.2,24,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
100,5.285271167755127,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
100,4.320737361907959,0.6443203091621399,0.23981459438800812,4.526321887969971,0.6580086350440979,0.13978493213653564,0.5,0.2,24,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,4.850044250488281,0.6554934978485107,0.18369510769844055,5.390902042388916,0.6363636255264282,0.06666665524244308,0.5,0.2,24,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5705479383468628,0.7113593816757202,0.4957801103591919,0.579520046710968,0.7056276798248291,0.4609374403953552,0.5,0.2,24,relu,normal,24,elu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.6158643960952759,0.6815642714500427,0.452798455953598,0.6031723618507385,0.6883116960525513,0.4929576814174652,0.5,0.2,24,relu,normal,24,elu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5963305830955505,0.6834264397621155,0.4550311267375946,0.5915457606315613,0.7142857313156128,0.42015498876571655,0.5,0.2,24,relu,normal,24,elu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6398637890815735,0.6703910827636719,0.4221119284629822,0.6281324625015259,0.6709956526756287,0.43283572793006897,0.5,0.2,24,relu,normal,24,elu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,5.113452434539795,0.6499068737030029,0.06947162002325058,5.438130855560303,0.6320346593856812,0.025641020387411118,0.5,0.2,24,relu,normal,24,elu,0,tanh,Adam,binary_crossentropy,200,20
100,5.074875831604004,0.6610800623893738,0.041958037763834,5.610018253326416,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0,tanh,Adam,binary_crossentropy,400,20
100,5.192100524902344,0.6573556661605835,0.027911759912967682,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0,tanh,Nadam,binary_crossentropy,200,20
100,5.3136677742004395,0.6554934978485107,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.5788187980651855,0.7132216095924377,0.5346567630767822,0.5951761603355408,0.701298713684082,0.41025635600090027,0.5,0.2,24,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.616932213306427,0.6815642714500427,0.4546647071838379,0.6311818361282349,0.6796537041664124,0.4307691752910614,0.5,0.2,24,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5738966464996338,0.7094972133636475,0.4741067886352539,0.5872780084609985,0.7056276798248291,0.4062499403953552,0.5,0.2,24,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5814473628997803,0.6983240246772766,0.36619481444358826,0.6085307598114014,0.6839826703071594,0.4065040051937103,0.5,0.2,24,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,5.25901985168457,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
100,4.9283552169799805,0.659217894077301,0.12265677750110626,5.321649551391602,0.6320346593856812,0.10526314377784729,0.5,0.2,24,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.259121894836426,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,5.271241188049316,0.6536312699317932,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.583477795124054,0.7150837779045105,0.47614404559135437,0.6058117747306824,0.6969696879386902,0.40814244747161865,0.5,0.2,24,relu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.8831525444984436,0.6517691016197205,0.4640355110168457,0.6620012521743774,0.6796537041664124,0.37288132309913635,0.5,0.2,24,relu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5669494271278381,0.7318435907363892,0.541432797908783,0.5948760509490967,0.7186146974563599,0.5290696620941162,0.5,0.2,24,relu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5744745135307312,0.7001861929893494,0.4348112940788269,0.6102937459945679,0.6796537041664124,0.4477611482143402,0.5,0.2,24,relu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,3.7991890907287598,0.5996275544166565,0.4169466197490692,3.4111008644104004,0.6536796689033508,0.40215712785720825,0.5,0.2,24,relu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
100,4.82406759262085,0.6685288548469543,0.16526974737644196,5.109068870544434,0.6406926512718201,0.16161614656448364,0.5,0.2,24,relu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
100,4.946003437042236,0.6517691016197205,0.14444221556186676,5.345792293548584,0.6277056336402893,0.058823514729738235,0.5,0.2,24,relu,normal,24,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,5.205770492553711,0.659217894077301,0.02222222089767456,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,24,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5730206966400146,0.7281191945075989,0.5263027548789978,0.6046801805496216,0.7056276798248291,0.4197801351547241,0.5,0.2,24,relu,normal,36,relu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.6142629384994507,0.6797020435333252,0.45663315057754517,0.5797985196113586,0.6969696879386902,0.4776118993759155,0.5,0.2,24,relu,normal,36,relu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5927148461341858,0.690875232219696,0.3928402364253998,0.6107409596443176,0.6753246784210205,0.3476189970970154,0.5,0.2,24,relu,normal,36,relu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5845047831535339,0.7001861929893494,0.5068680644035339,0.5998931527137756,0.7056276798248291,0.5142856240272522,0.5,0.2,24,relu,normal,36,relu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,5.299005508422852,0.6517691016197205,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0,tanh,Adam,binary_crossentropy,200,20
100,3.9720330238342285,0.6275604963302612,0.3461040258407593,3.8917789459228516,0.649350643157959,0.351999968290329,0.5,0.2,24,relu,normal,36,relu,0,tanh,Adam,binary_crossentropy,400,20
100,3.712589979171753,0.6052141785621643,0.37316522002220154,3.1493985652923584,0.6796537041664124,0.4357722997665405,0.5,0.2,24,relu,normal,36,relu,0,tanh,Nadam,binary_crossentropy,200,20
100,3.6274266242980957,0.6108007431030273,0.3999477028846741,3.373091220855713,0.6190476417541504,0.41333329677581787,0.5,0.2,24,relu,normal,36,relu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.6018942594528198,0.6927374005317688,0.4423471987247467,0.6118840575218201,0.6839826703071594,0.408738911151886,0.5,0.2,24,relu,normal,36,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.6011554002761841,0.7113593816757202,0.4532960057258606,0.5969732999801636,0.7142857313156128,0.5352112054824829,0.5,0.2,24,relu,normal,36,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5756535530090332,0.6834264397621155,0.44485345482826233,0.5983988642692566,0.7445887327194214,0.5603173971176147,0.5,0.2,24,relu,normal,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.593965470790863,0.6871508359909058,0.4253116250038147,0.6082788705825806,0.6883116960525513,0.4374999403953552,0.5,0.2,24,relu,normal,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,5.260532379150391,0.6573556661605835,0.009009006433188915,5.611255168914795,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0.2,tanh,Adam,binary_crossentropy,200,20
100,5.2862443923950195,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.118282318115234,0.6499068737030029,0.03609535098075867,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.5492265224456787,0.7523277401924133,0.5569933652877808,0.5736504197120667,0.7229437232017517,0.5491093397140503,0.5,0.2,24,relu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.5789861679077148,0.7001861929893494,0.4651162624359131,0.5931056141853333,0.6926407217979431,0.47407403588294983,0.5,0.2,24,relu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.6501547694206238,0.6834264397621155,0.4328339993953705,0.6469512581825256,0.6753246784210205,0.3592032790184021,0.5,0.2,24,relu,normal,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6550875306129456,0.6964617967605591,0.4275881052017212,0.6297613382339478,0.6883116960525513,0.4098360240459442,0.5,0.2,24,relu,normal,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,4.937356472015381,0.6443203091621399,0.16166053712368011,5.334210395812988,0.6363636255264282,0.05952379107475281,0.5,0.2,24,relu,normal,36,relu,0.4,tanh,Adam,binary_crossentropy,200,20
100,3.852970600128174,0.6294227242469788,0.34570586681365967,3.5924525260925293,0.6450216174125671,0.3492063283920288,0.5,0.2,24,relu,normal,36,relu,0.4,tanh,Adam,binary_crossentropy,400,20
100,0.8411821126937866,0.6890130639076233,0.3678750991821289,0.6907316446304321,0.6839826703071594,0.3484645485877991,0.5,0.2,24,relu,normal,36,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,5.266136646270752,0.6554934978485107,0.02380952052772045,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5807105898857117,0.7039105892181396,0.4463863670825958,0.585174024105072,0.709956705570221,0.45833325386047363,0.5,0.2,24,relu,normal,36,elu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.6351991295814514,0.6666666865348816,0.3857085704803467,0.6316332221031189,0.6839826703071594,0.474820077419281,0.5,0.2,24,relu,normal,36,elu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5634129047393799,0.7113593816757202,0.4993067681789398,0.5815163254737854,0.7142857313156128,0.4055689573287964,0.5,0.2,24,relu,normal,36,elu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5782979726791382,0.7281191945075989,0.5039743185043335,0.5920190215110779,0.701298713684082,0.5369126796722412,0.5,0.2,24,relu,normal,36,elu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,2.9760732650756836,0.6480447053909302,0.3906393349170685,2.7608418464660645,0.6623376607894897,0.3771929144859314,0.5,0.2,24,relu,normal,36,elu,0,tanh,Adam,binary_crossentropy,200,20
100,4.050826072692871,0.6275604963302612,0.36104726791381836,4.406500816345215,0.6536796689033508,0.27272725105285645,0.5,0.2,24,relu,normal,36,elu,0,tanh,Adam,binary_crossentropy,400,20
100,5.251114845275879,0.6573556661605835,0.022777773439884186,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0,tanh,Nadam,binary_crossentropy,200,20
100,5.285384178161621,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.581747829914093,0.6927374005317688,0.4191165268421173,0.605907142162323,0.6883116960525513,0.38306447863578796,0.5,0.2,24,relu,normal,36,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.6063786149024963,0.6871508359909058,0.48471492528915405,0.6173135042190552,0.6926407217979431,0.5170067548751831,0.5,0.2,24,relu,normal,36,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5774067640304565,0.716946005821228,0.4995957911014557,0.5885689854621887,0.7056276798248291,0.4536289870738983,0.5,0.2,24,relu,normal,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6203707456588745,0.6890130639076233,0.44547149538993835,0.6046247482299805,0.7142857313156128,0.5352112054824829,0.5,0.2,24,relu,normal,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,5.1328277587890625,0.659217894077301,0.0665065124630928,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.2,tanh,Adam,binary_crossentropy,200,20
100,5.29810094833374,0.6536312699317932,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,4.633394241333008,0.6480447053909302,0.2007356435060501,5.338211536407471,0.6233766078948975,0.0645161122083664,0.5,0.2,24,relu,normal,36,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.6053223013877869,0.7020484209060669,0.40710702538490295,0.6314337253570557,0.6536796689033508,0.1874999850988388,0.5,0.2,24,relu,normal,36,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.5794191956520081,0.7001861929893494,0.42849311232566833,0.60361248254776,0.7186146974563599,0.5255473852157593,0.5,0.2,24,relu,normal,36,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5931842923164368,0.6945996284484863,0.42149078845977783,0.6007642149925232,0.6926407217979431,0.365476131439209,0.5,0.2,24,relu,normal,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5683355927467346,0.7076349854469299,0.4591299891471863,0.6029379963874817,0.6709956526756287,0.3870967626571655,0.5,0.2,24,relu,normal,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.4,tanh,Adam,binary_crossentropy,200,20
100,5.286775588989258,0.6554934978485107,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.4,tanh,Adam,binary_crossentropy,400,20
100,5.173579216003418,0.6554934978485107,0.06365913897752762,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,relu,normal,36,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,4.976836204528809,0.6275604963302612,0.22380948066711426,5.2666754722595215,0.6320346593856812,0.08602149784564972,0.5,0.2,24,relu,normal,36,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5694759488105774,0.7094972133636475,0.49044811725616455,0.5724694728851318,0.7272727489471436,0.4308571219444275,0.5,0.2,24,elu,uniform,24,relu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.5521603226661682,0.7318435907363892,0.5523399114608765,0.564478874206543,0.7316017150878906,0.5974025726318359,0.5,0.2,24,elu,uniform,24,relu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5438888669013977,0.7188081741333008,0.5324307084083557,0.545404851436615,0.7489177584648132,0.5160713195800781,0.5,0.2,24,elu,uniform,24,relu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6170743703842163,0.6871508359909058,0.49878403544425964,0.5461732745170593,0.7359307408332825,0.5196850299835205,0.5,0.2,24,elu,uniform,24,relu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,4.275832176208496,0.5679702162742615,0.4145622253417969,3.536836624145508,0.588744580745697,0.4690576195716858,0.5,0.2,24,elu,uniform,24,relu,0,tanh,Adam,binary_crossentropy,200,20
100,2.2229933738708496,0.575419008731842,0.5145834684371948,1.457417368888855,0.6969696879386902,0.615384578704834,0.5,0.2,24,elu,uniform,24,relu,0,tanh,Adam,binary_crossentropy,400,20
100,5.516128063201904,0.43389198184013367,0.4142087996006012,4.7209391593933105,0.5108225345611572,0.4375690221786499,0.5,0.2,24,elu,uniform,24,relu,0,tanh,Nadam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,relu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.5415138006210327,0.7281191945075989,0.5443877577781677,0.5461615920066833,0.7532467246055603,0.46616536378860474,0.5,0.2,24,elu,uniform,24,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.5812495946884155,0.716946005821228,0.5463017225265503,0.582133948802948,0.7229437232017517,0.5428570508956909,0.5,0.2,24,elu,uniform,24,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5362273454666138,0.7411545515060425,0.555037796497345,0.5330237150192261,0.7489177584648132,0.4668232202529907,0.5,0.2,24,elu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5685097575187683,0.7113593816757202,0.5577657222747803,0.5495943427085876,0.7186146974563599,0.5454544425010681,0.5,0.2,24,elu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
100,4.152886390686035,0.5959031581878662,0.36442887783050537,3.0777738094329834,0.6709956526756287,0.479451984167099,0.5,0.2,24,elu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,5.285494327545166,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.5538676977157593,0.7262569665908813,0.5028274059295654,0.547466516494751,0.7489177584648132,0.46103888750076294,0.5,0.2,24,elu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.5654497742652893,0.7206704020500183,0.49096405506134033,0.578122615814209,0.7272727489471436,0.5655171871185303,0.5,0.2,24,elu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5474705696105957,0.7206704020500183,0.5385904908180237,0.5571703910827637,0.7575757503509521,0.4731181859970093,0.5,0.2,24,elu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5727376341819763,0.7113593816757202,0.5204080939292908,0.5422770380973816,0.7402597665786743,0.538461446762085,0.5,0.2,24,elu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,1.643286108970642,0.6108007431030273,0.5068010687828064,0.9203124046325684,0.6926407217979431,0.5546356439590454,0.5,0.2,24,elu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
100,1.7367647886276245,0.6126629710197449,0.5212869644165039,0.9170203804969788,0.7532467246055603,0.6666666269302368,0.5,0.2,24,elu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,3.279325008392334,0.6219739317893982,0.4309583902359009,2.955857038497925,0.6623376607894897,0.47999995946884155,0.5,0.2,24,elu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.544187605381012,0.7318435907363892,0.5261372923851013,0.5543096661567688,0.7575757503509521,0.46327680349349976,0.5,0.2,24,elu,uniform,24,elu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.597465455532074,0.6983240246772766,0.4057142436504364,0.5725862979888916,0.7229437232017517,0.5151515007019043,0.5,0.2,24,elu,uniform,24,elu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5704962015151978,0.7113593816757202,0.494034081697464,0.5680196285247803,0.7186146974563599,0.42878782749176025,0.5,0.2,24,elu,uniform,24,elu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5514275431632996,0.7243947982788086,0.5336496829986572,0.5435464978218079,0.7359307408332825,0.5793102979660034,0.5,0.2,24,elu,uniform,24,elu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,2.4567461013793945,0.5567970275878906,0.4919379651546478,1.5050033330917358,0.7229437232017517,0.6126042008399963,0.5,0.2,24,elu,uniform,24,elu,0,tanh,Adam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,elu,0,tanh,Adam,binary_crossentropy,400,20
100,5.014620304107666,0.6610800623893738,0.10685929656028748,5.319164752960205,0.6363636255264282,0.05952379107475281,0.5,0.2,24,elu,uniform,24,elu,0,tanh,Nadam,binary_crossentropy,200,20
100,3.6230673789978027,0.6033519506454468,0.3731665313243866,4.531368732452393,0.6623376607894897,0.2499999701976776,0.5,0.2,24,elu,uniform,24,elu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.5607753992080688,0.7001861929893494,0.43783387541770935,0.5631467700004578,0.7316017150878906,0.4418461322784424,0.5,0.2,24,elu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.5885032415390015,0.690875232219696,0.49425819516181946,0.5508759617805481,0.7489177584648132,0.5857142210006714,0.5,0.2,24,elu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5396818518638611,0.7337057590484619,0.5477158427238464,0.5491369962692261,0.7489177584648132,0.5211678147315979,0.5,0.2,24,elu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5690287351608276,0.7094972133636475,0.4933862090110779,0.5790728330612183,0.7402597665786743,0.5522387623786926,0.5,0.2,24,elu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,5.287787914276123,0.6554934978485107,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
100,3.887345314025879,0.5810055732727051,0.38968247175216675,2.9137372970581055,0.6320346593856812,0.5303866863250732,0.5,0.2,24,elu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
100,3.67500901222229,0.4189944267272949,0.3808496296405792,2.2300801277160645,0.42424243688583374,0.4295658767223358,0.5,0.2,24,elu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,3.8113718032836914,0.6405959129333496,0.3608253002166748,3.188692331314087,0.6536796689033508,0.4666666090488434,0.5,0.2,24,elu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.5467677116394043,0.7225325703620911,0.47340020537376404,0.5490291118621826,0.7445887327194214,0.4428570866584778,0.5,0.2,24,elu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.571301281452179,0.7150837779045105,0.49833953380584717,0.5624249577522278,0.7359307408332825,0.5611510276794434,0.5,0.2,24,elu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5426700711250305,0.7467411756515503,0.5396015644073486,0.5597478747367859,0.7445887327194214,0.4613755941390991,0.5,0.2,24,elu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5738962292671204,0.7020484209060669,0.4363173842430115,0.5777309536933899,0.7186146974563599,0.5695363879203796,0.5,0.2,24,elu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,24,elu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
100,4.739367961883545,0.4711359441280365,0.4559369385242462,5.444334030151367,0.43290042877197266,0.3586136996746063,0.5,0.2,24,elu,uniform,24,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,4.782249450683594,0.633147120475769,0.18522803485393524,4.585054874420166,0.6623376607894897,0.2909090518951416,0.5,0.2,24,elu,uniform,24,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5243182182312012,0.74301677942276,0.5467033386230469,0.5429393649101257,0.7532467246055603,0.4663461148738861,0.5,0.2,24,elu,uniform,36,relu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.583270788192749,0.7113593816757202,0.49748554825782776,0.5773786306381226,0.7316017150878906,0.5507245659828186,0.5,0.2,24,elu,uniform,36,relu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5550689101219177,0.7262569665908813,0.5503605008125305,0.549050509929657,0.7445887327194214,0.4419817328453064,0.5,0.2,24,elu,uniform,36,relu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5720595717430115,0.7001861929893494,0.4828997850418091,0.5411116480827332,0.7489177584648132,0.5735293030738831,0.5,0.2,24,elu,uniform,36,relu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,1.537817358970642,0.5046554803848267,0.5295041799545288,1.06259286403656,0.5151515007019043,0.5345621109008789,0.5,0.2,24,elu,uniform,36,relu,0,tanh,Adam,binary_crossentropy,200,20
100,2.530616283416748,0.5121042728424072,0.5103996396064758,1.848059058189392,0.6320346593856812,0.5771143436431885,0.5,0.2,24,elu,uniform,36,relu,0,tanh,Adam,binary_crossentropy,400,20
100,4.641063213348389,0.6610800623893738,0.22676222026348114,4.952558994293213,0.6536796689033508,0.19444440305233002,0.5,0.2,24,elu,uniform,36,relu,0,tanh,Nadam,binary_crossentropy,200,20
