"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW"
"2023-01-20",31,37149,38189,33417,744,6545,1722,13080,0,8,800,206,563,-325,0,-107,477,24
"2023-01-20",32,38270,39238,34503,723,6545,615,13080,0,7,869,196,603,-261,0,-100,467,58
"2023-01-20",33,39644,40587,35764,733,6545,61,13080,0,6,464,89,698,-337,0,391,766,303
"2023-01-20",34,40905,41786,36853,743,6545,0,13080,0,2,448,90,703,-263,-16,413,832,324
"2023-01-20",35,42657,43751,38466,776,6545,0,13080,0,2,845,379,839,-367,-125,584,1205,486
"2023-01-20",36,42481,43570,38353,808,6545,0,13080,0,1,865,403,844,-448,-40,590,1251,489
"2023-01-20",37,41951,42941,37958,861,6545,0,13080,0,3,862,573,932,-387,0,554,1256,254
"2023-01-20",38,41387,42326,37484,914,6545,0,13080,0,6,863,591,937,-309,-24,553,1246,250
"2023-01-20",39,40880,41648,37242,971,6545,0,13080,0,10,914,824,1001,-158,0,599,1112,675
"2023-01-20",40,39821,40492,36320,1027,6545,0,13080,0,15,909,827,1003,-56,0,601,1095,691
"2023-01-20",41,38154,38766,34760,1077,6545,0,13080,0,12,573,349,995,67,0,459,1095,273
"2023-01-20",42,36802,37409,33590,1126,6545,0,13080,0,7,551,318,993,110,0,454,1095,243
"2023-01-20",43,35540,36147,32513,1173,6545,0,13080,0,7,493,373,1002,227,19,545,1095,136
"2023-01-20",44,33897,34503,31093,1220,6545,0,13080,0,6,482,362,995,207,0,547,1095,136
"2023-01-20",45,32148,32888,29523,1263,6545,0,13080,0,1,25,-139,759,323,0,520,1095,370
"2023-01-20",46,30662,31419,28124,1305,6545,0,13080,0,5,18,-152,759,312,0,519,1106,380
"2023-01-20",47,29046,29713,26655,1325,6545,0,13080,0,5,741,636,871,235,-62,523,1241,196
"2023-01-20",48,27833,28595,25565,1344,6545,0,13080,0,7,787,688,875,86,-155,524,1257,194
"2023-01-21",1,27337,28013,25193,1361,6545,0,13080,0,8,711,601,920,-35,-33,637,1257,566
"2023-01-21",2,27819,28432,25714,1378,6545,0,13080,0,13,710,599,922,55,0,640,1257,592
"2023-01-21",3,27412,28617,25371,1386,6545,0,13080,0,605,956,745,1000,11,0,723,1257,653
"2023-01-21",4,26622,28152,24692,1394,6545,0,13080,0,903,968,750,1003,-27,0,725,1257,653
"2023-01-21",5,26086,27584,24223,1401,6545,0,13080,0,898,932,578,1002,0,0,826,1257,516
"2023-01-21",6,25840,27349,23984,1408,6545,0,13080,0,909,929,565,1002,0,0,830,1257,505
"2023-01-21",7,25376,26924,23567,1439,6545,0,13080,0,948,712,506,942,0,0,763,1257,438
"2023-01-21",8,24967,26515,23193,1470,6545,0,13080,0,948,702,497,941,0,0,760,1257,432
"2023-01-21",9,24569,26119,22893,1489,6545,0,13080,0,950,703,315,862,56,0,730,1257,368
"2023-01-21",10,24404,25953,22758,1507,6545,0,13080,0,949,696,300,859,124,0,728,1245,371
"2023-01-21",11,24449,25936,22798,1523,6545,0,13080,0,887,376,209,765,136,58,428,1095,642
"2023-01-21",12,24858,26165,23134,1538,6545,0,13080,0,707,359,208,764,168,12,417,1086,650
"2023-01-21",13,26231,26902,24409,1537,6545,0,13080,0,71,591,402,863,64,0,455,1208,317
"2023-01-21",14,27410,28022,25522,1535,6545,0,13080,0,12,589,404,866,87,0,456,1225,291
"2023-01-21",15,28966,29578,26938,1564,6545,0,13080,0,9,37,-3,710,237,0,395,1253,136
"2023-01-21",16,30057,30684,27934,1593,6545,0,13080,0,6,14,-21,703,374,64,392,1256,134
"2023-01-21",17,31862,32469,29625,1618,6545,45,13080,0,7,529,315,703,400,55,485,1256,430
"2023-01-21",18,33018,33624,30723,1642,6545,499,13080,0,6,566,351,704,381,162,489,1257,461
"2023-01-21",19,34461,35066,32048,1694,6545,1431,13080,0,5,982,822,991,258,71,795,1257,873
"2023-01-21",20,34631,35239,32131,1745,6545,2316,13080,0,8,1005,856,1003,241,0,807,1256,900
"2023-01-21",21,34428,35035,31814,1756,6545,3013,13080,0,7,1005,920,870,112,0,683,1256,901
"2023-01-21",22,34000,34607,31309,1766,6545,3533,13080,0,7,1001,922,858,3,0,679,1257,898
"2023-01-21",23,33288,33963,30573,1781,6545,4022,13080,0,7,734,799,638,-68,0,546,1257,826
"2023-01-21",24,32792,33503,30062,1796,6545,4340,13080,0,7,720,792,638,-104,0,542,1257,815
"2023-01-21",25,32776,33498,30057,1818,6545,4463,13080,0,7,820,842,799,-115,0,757,1257,613
"2023-01-21",26,32599,33302,29914,1839,6545,4483,13080,0,7,817,841,805,-96,0,765,1251,599
"2023-01-21",27,32176,32889,29508,1852,6545,4252,13080,0,7,404,708,825,-106,0,833,1179,599
"2023-01-21",28,32166,32868,29548,1864,6545,3797,13080,0,10,387,694,826,-81,-11,836,1175,601
"2023-01-21",29,32282,32894,29703,1856,6545,3179,13080,0,12,696,528,803,31,0,920,1248,646
"2023-01-21",30,32705,33315,30129,1848,6545,2418,13080,0,10,717,528,802,77,0,924,1251,650
"2023-01-21",31,33760,34367,31182,1850,6545,1504,13080,0,7,944,963,939,227,0,816,1179,700
"2023-01-21",32,34737,35345,32195,1852,6545,581,13080,0,8,955,986,947,249,54,812,1176,711
"2023-01-21",33,35901,36514,33275,1864,6545,65,13080,0,13,995,745,916,280,202,844,1248,980
"2023-01-21",34,37889,38499,35138,1876,6545,0,13080,0,10,997,736,916,325,318,845,1257,998
"2023-01-21",35,39473,40077,36641,1886,6545,0,13080,0,4,1005,976,1000,280,223,1014,1257,998
"2023-01-21",36,40027,40630,37150,1896,6545,0,13080,0,3,1005,992,1003,387,232,1020,1258,998
"2023-01-21",37,39726,40337,36919,1912,6545,0,13080,0,11,1005,991,1003,371,370,1019,1257,997
"2023-01-21",38,38879,39491,36196,1928,6545,0,13080,0,12,1005,991,1004,387,351,1019,1246,992
"2023-01-21",39,37832,38443,35325,1944,6545,0,13080,0,11,996,992,959,399,468,764,1112,790
"2023-01-21",40,36925,37532,34546,1960,6545,0,13080,0,7,995,992,957,399,449,755,1095,781
"2023-01-21",41,35648,36255,33388,1960,6545,0,13080,0,7,952,992,971,399,478,1010,1095,939
"2023-01-21",42,34490,35097,32320,1959,6545,0,13080,0,7,950,985,972,399,350,1014,1095,949
"2023-01-21",43,32972,33579,30935,1969,6545,0,13080,0,7,928,754,977,394,201,487,1095,939
"2023-01-21",44,31588,32195,29701,1978,6545,0,13080,0,7,921,725,977,314,171,463,1095,926
"2023-01-21",45,30308,30915,28493,1984,6545,0,13080,0,7,609,270,1002,385,181,486,1095,497
"2023-01-21",46,29110,29717,27360,1990,6545,0,13080,0,7,591,251,1002,349,146,487,1106,474
"2023-01-21",47,27661,28268,26032,1974,6545,0,13080,0,7,807,666,1003,379,197,757,1240,676
"2023-01-21",48,26549,27156,25024,1957,6545,0,13080,0,7,820,700,1003,387,343,768,1257,690
"2023-01-22",1,26180,26787,24763,1971,6545,0,13080,0,7,966,913,1003,291,452,780,1256,730
"2023-01-22",2,26586,27194,25223,1984,6545,0,13080,0,8,975,924,1003,378,486,780,1256,733
"2023-01-22",3,26191,26818,24894,1983,6545,0,13080,0,27,959,818,1002,400,472,916,1257,711
"2023-01-22",4,25538,26658,24326,1981,6545,0,13080,0,520,956,811,1003,400,455,920,1257,709
"2023-01-22",5,25172,26650,23996,1985,6545,0,13080,0,878,878,779,1003,400,455,997,1257,690
"2023-01-22",6,24764,26245,23591,1988,6545,0,13080,0,881,871,779,1003,400,455,998,1257,685
"2023-01-22",7,24393,25919,23191,2013,6545,0,13080,0,926,728,836,1004,400,454,681,1257,566
"2023-01-22",8,23886,25641,22730,2038,6545,0,13080,0,1155,720,833,1004,400,410,668,1257,555
"2023-01-22",9,23486,25182,22407,2047,6545,0,13080,0,1096,695,587,1004,400,321,722,1257,458
"2023-01-22",10,23232,25034,22241,2056,6545,0,13080,0,1202,694,566,1003,400,224,724,1257,446
"2023-01-22",11,23262,24816,22249,2072,6545,0,13080,0,954,652,395,1003,400,153,980,1257,271
"2023-01-22",12,23329,24851,22275,2088,6545,0,13080,0,922,640,380,1003,400,173,989,1257,258
"2023-01-22",13,24096,25293,23020,2061,6545,0,13080,0,597,156,229,1003,397,73,867,1257,229
"2023-01-22",14,24872,26087,23756,2034,6545,0,13080,0,615,123,209,1003,294,136,862,1257,216
"2023-01-22",15,25915,26924,24745,2041,6545,0,13080,0,89,-31,-152,1003,146,30,624,1257,-137
"2023-01-22",16,26824,27790,25565,2047,6545,0,13080,0,7,-38,-171,1003,160,0,610,1257,-150
"2023-01-22",17,28106,28751,26730,2039,6545,74,13080,0,6,-39,25,1009,190,22,67,1257,169
"2023-01-22",18,29626,30271,28110,2030,6545,512,13080,0,7,-38,55,993,328,149,43,1257,205
"2023-01-22",19,31327,31933,29696,2052,6545,1149,13080,0,6,726,623,1002,395,162,386,1257,728
"2023-01-22",20,32407,33015,30613,2073,6545,1677,13080,0,8,775,663,1003,286,152,405,1257,764
"2023-01-22",21,33291,33899,31380,2050,6545,2094,13080,0,8,834,725,924,144,21,932,1257,820
"2023-01-22",22,33664,34272,31668,2027,6545,2296,13080,0,8,837,733,921,148,8,953,1266,826
"2023-01-22",23,34063,34720,31989,2008,6545,2273,13080,0,7,859,907,932,72,-50,485,1382,931
"2023-01-22",24,34431,35093,32259,1989,6545,2342,13080,0,7,858,918,934,-47,-8,465,1397,940
"2023-01-22",25,34529,35263,32282,1939,6545,2572,13080,0,7,785,896,969,-127,0,634,1397,995
"2023-01-22",26,34516,35171,32199,1888,6545,2795,13080,0,5,780,896,971,-50,0,641,1397,997
"2023-01-22",27,34826,35612,32476,1827,6545,2478,13080,0,6,723,941,853,-180,0,986,1397,944
"2023-01-22",28,34962,35858,32584,1766,6545,1985,13080,0,6,718,935,849,-290,0,1000,1397,941
"2023-01-22",29,34836,35743,32472,1685,6545,1631,13080,0,6,477,622,899,-301,0,897,1397,939
"2023-01-22",30,35026,35943,32579,1604,6545,1269,13080,0,6,474,611,901,-311,0,894,1397,940
"2023-01-22",31,35827,36810,33259,1571,6545,869,13080,0,7,831,968,600,-376,0,996,1397,977
"2023-01-22",32,36764,37677,34196,1537,6545,360,13080,0,11,855,991,569,-302,0,999,1396,979
"2023-01-22",33,38159,38986,35409,1493,6545,55,13080,0,11,969,951,848,-216,0,918,1397,997
"2023-01-22",34,39805,40627,36790,1449,6545,0,13080,0,13,975,949,875,-196,-13,915,1396,999
"2023-01-22",35,41119,42182,37930,1417,6545,0,13080,0,8,1004,989,995,-341,-114,1016,1397,999
"2023-01-22",36,41126,42220,37986,1384,6545,0,13080,0,9,1000,992,1003,-446,-39,1019,1396,998
"2023-01-22",37,40374,41406,37264,1351,6545,0,13080,0,8,816,992,943,-415,-9,683,1397,999
"2023-01-22",38,39589,40722,36516,1318,6545,0,13080,0,5,809,991,943,-435,-93,669,1387,1000
"2023-01-22",39,38721,39684,35781,1311,6545,0,13080,0,14,994,991,999,-339,-10,433,1271,999
"2023-01-22",40,37740,38766,34922,1304,6545,0,13080,0,7,1003,987,1003,-419,0,425,1257,995
"2023-01-22",41,36614,37552,33895,1299,6545,0,13080,0,8,862,822,1003,-330,0,743,1257,845
"2023-01-22",42,35209,36121,32636,1293,6545,0,13080,0,9,850,801,1003,-303,0,756,1257,830
"2023-01-22",43,33819,34609,31373,1274,6545,0,13080,0,6,685,427,1003,-184,36,541,1257,643
"2023-01-22",44,32310,33185,29962,1255,6545,0,13080,0,3,665,393,1002,-272,0,534,1257,630
"2023-01-22",45,30521,31517,28288,1237,6545,0,13080,0,8,98,116,926,-371,-17,504,1257,599
"2023-01-22",46,29006,30327,26818,1219,6545,0,13080,0,270,70,98,925,-304,-147,502,1266,590
"2023-01-22",47,27408,28686,25326,1199,6545,0,13080,0,299,312,120,839,-217,-162,501,1382,340
"2023-01-22",48,26307,27886,24306,1179,6545,0,13080,0,545,325,123,836,-293,-141,500,1396,317
"2023-01-23",1,26044,27768,24109,1162,6545,0,13080,0,715,352,175,946,-297,-112,363,1397,89
"2023-01-23",2,26711,28386,24791,1144,6545,0,13080,0,894,353,178,953,-177,-4,358,1396,74
"2023-01-23",3,26335,28103,24475,1141,6545,0,13080,0,885,241,180,977,-283,0,417,1397,74
"2023-01-23",4,25689,27513,23891,1138,6545,0,13080,0,851,236,178,971,-373,0,420,1396,74
"2023-01-23",5,25577,27268,23864,1134,6545,0,13080,0,837,279,106,734,-254,0,462,1397,74
"2023-01-23",6,25485,27261,23778,1129,6545,0,13080,0,942,281,101,733,-234,0,463,1396,74
"2023-01-23",7,25121,27093,23441,1182,6545,0,13080,0,1054,327,112,548,-318,0,448,1397,74
"2023-01-23",8,24740,26898,23084,1234,6545,0,13080,0,1191,313,109,540,-367,0,445,1396,72
"2023-01-23",9,24575,26770,22986,1242,6545,0,13080,0,865,-366,-19,716,-332,-13,32,1397,4
"2023-01-23",10,24754,26968,23191,1250,6545,0,13080,0,805,-418,-38,723,-231,-108,14,1389,-14
"2023-01-23",11,25375,28116,23735,1257,6545,0,13080,0,207,-760,-423,434,-81,-19,-167,1294,-484
"2023-01-23",12,26784,29339,25040,1263,6545,0,13080,0,40,-773,-455,404,65,0,-173,1252,-514
"2023-01-23",13,29742,32006,27769,1215,6545,0,13080,0,10,-430,-669,482,172,0,46,880,-555
"2023-01-23",14,32713,34993,30536,1166,6545,0,13080,0,13,-425,-688,486,56,39,54,854,-554
"2023-01-23",15,35665,38625,33166,1160,6545,0,13080,0,10,-987,-842,518,-59,-36,2,1107,-426
"2023-01-23",16,37399,40309,34679,1153,6545,0,13080,0,4,-999,-827,519,-56,-12,0,1142,-412
